date,open,high,low,close,volume
1989-10-30,2.2512,2.2512,2.2363,2.2512,249600
1989-10-31,2.2363,2.2512,2.2076,2.2363,621798
1989-11-01,2.2512,2.2512,2.2214,2.2512,178278
1989-11-02,2.2363,2.2363,2.1927,2.2076,117828
1989-11-03,2.2076,2.2214,2.2076,2.2214,267750
1989-11-06,2.2214,2.2214,2.2076,2.2214,231078
1989-11-07,2.2076,2.2512,2.2076,2.2512,33774
1989-11-08,2.2512,2.2649,2.2363,2.2649,151626
1989-11-09,2.2512,2.2512,2.2363,2.2363,77076
1989-11-10,2.2214,2.2214,2.1927,2.1927,87600
1989-11-13,2.1927,2.2076,2.1789,2.1789,75552
1989-11-14,2.1927,2.2214,2.1927,2.2076,265728
1989-11-15,2.2076,2.2363,2.2076,2.2214,219876
1989-11-16,2.2512,2.2936,2.2512,2.2799,259776
1989-11-17,2.2936,2.3647,2.2936,2.3360,173028
1989-11-20,2.3647,2.3647,2.3360,2.3510,144828
1989-11-21,2.3510,2.3510,2.3223,2.3360,217998
1989-11-22,2.3510,2.3796,2.3510,2.3796,347400
1989-11-24,2.3796,2.3796,2.3510,2.3510,175728
1989-11-27,2.3510,2.3796,2.3510,2.3796,129876
1989-11-28,2.3647,2.3796,2.3647,2.3647,270474
1989-11-29,2.3945,2.3945,2.3796,2.3945,154002
1989-11-30,2.4232,2.4507,2.4232,2.4370,86076
1989-12-01,2.4794,2.5666,2.4794,2.5516,237024
1989-12-04,2.6090,2.6090,2.5803,2.5803,78948
1989-12-05,2.6950,2.6950,2.6812,2.6812,389502
1989-12-06,2.6950,2.7099,2.6663,2.6812,280326
1989-12-07,2.6812,2.6812,2.6377,2.6377,349278
1989-12-08,2.6090,2.6227,2.5941,2.6090,396648
1989-12-11,2.5803,2.5803,2.5666,2.5666,230076
1989-12-12,2.5666,2.5803,2.5516,2.5803,102378
1989-12-13,2.5666,2.5666,2.5230,2.5230,278124
1989-12-14,2.4943,2.5230,2.4943,2.4943,64848
1989-12-15,2.4794,2.4794,2.4370,2.4370,119700
1989-12-18,2.4507,2.4507,2.4083,2.4370,127500
1989-12-19,2.4232,2.4232,2.4083,2.4232,127176
1989-12-20,2.4232,2.4370,2.4232,2.4370,294252
1989-12-21,2.4370,2.4370,2.4083,2.4370,77250
1989-12-22,2.4370,2.4507,2.4370,2.4507,122928
1989-12-26,2.4507,2.4656,2.4370,2.4656,37350
1989-12-27,2.4943,2.5516,2.4943,2.5379,132426
1989-12-28,2.5516,2.5516,2.5230,2.5230,61452
1989-12-29,2.5379,2.5666,2.5379,2.5516,127500
1990-01-02,2.5516,2.5803,2.5379,2.5516,80652
1990-01-03,2.5803,2.6377,2.5803,2.6377,128700
1990-01-04,2.6377,2.6812,2.6377,2.6514,141600
1990-01-05,2.6663,2.6663,2.6514,2.6514,67578
1990-01-08,2.6227,2.6377,2.6090,2.6377,60276
1990-01-09,2.6227,2.6227,2.5941,2.6090,30900
1990-01-10,2.5941,2.6090,2.5516,2.5516,107652
1990-01-11,2.5666,2.5941,2.5666,2.5941,47874
1990-01-12,2.5666,2.5666,2.4943,2.4943,128526
1990-01-15,2.4943,2.5230,2.4656,2.4656,122076
1990-01-16,2.3796,2.4083,2.3510,2.3945,558798
1990-01-17,2.3510,2.3647,2.2936,2.3360,586128
1990-01-18,2.2936,2.3360,2.2936,2.3360,145848
1990-01-19,2.3647,2.3945,2.3647,2.3945,209178
1990-01-22,2.3647,2.3647,2.2799,2.2799,136002
1990-01-23,2.3223,2.3223,2.2799,2.2936,398676
1990-01-24,2.2214,2.2936,2.1927,2.2363,174024
1990-01-25,2.2512,2.2649,2.2363,2.2363,140928
1990-01-26,2.2363,2.2512,2.2363,2.2363,225150
1990-01-29,2.2512,2.2512,2.2076,2.2076,205452
1990-01-30,2.1789,2.1927,2.0643,2.1078,489702
1990-01-31,2.1078,2.1640,2.1078,2.1640,182526
1990-02-01,2.1365,2.1640,2.1365,2.1503,218700
1990-02-02,2.1078,2.1078,2.0643,2.0643,179976
1990-02-05,2.0780,2.0929,2.0493,2.0780,180324
1990-02-06,2.0643,2.0643,2.0493,2.0643,247548
1990-02-07,1.9645,1.9645,1.9347,1.9645,454878
1990-02-08,1.8922,1.8922,1.8062,1.8498,1056324
1990-02-09,1.7202,1.7913,1.7202,1.7340,731148
1990-02-12,1.7202,1.7340,1.7064,1.7064,253326
1990-02-13,1.7202,1.7626,1.7202,1.7489,373548
1990-02-14,1.7913,1.8211,1.7913,1.8062,218850
1990-02-15,1.8636,1.9645,1.8636,1.9645,348078
1990-02-16,1.9496,1.9645,1.9496,1.9645,37350
1990-02-20,1.9060,1.9060,1.8349,1.8636,129876
1990-02-21,1.8062,1.8498,1.7913,1.8349,325998
1990-02-22,1.8349,1.8498,1.8211,1.8211,249078
1990-02-23,1.7626,1.7626,1.7340,1.7626,226326
1990-02-26,1.7064,1.7340,1.7064,1.7340,413274
1990-02-27,1.7489,1.7626,1.7340,1.7340,136002
1990-02-28,1.7340,1.7489,1.7064,1.7064,170298
1990-03-01,1.7202,1.7626,1.7202,1.7489,378798
1990-03-02,1.7340,1.7775,1.7340,1.7626,371502
1990-03-05,1.7489,1.7913,1.7489,1.7913,280326
1990-03-06,1.7913,1.8062,1.7775,1.7913,172002
1990-03-07,1.8211,1.8773,1.8211,1.8636,144648
1990-03-08,1.8773,1.9496,1.8773,1.9347,331428
1990-03-09,1.9496,1.9645,1.9496,1.9645,236352
1990-03-12,1.9347,1.9347,1.8922,1.9209,95928
1990-03-13,1.8636,1.8922,1.8636,1.8922,174198
1990-03-14,1.8922,1.9209,1.8922,1.9060,176400
1990-03-15,1.9209,1.9496,1.9060,1.9496,308850
1990-03-16,1.9496,1.9496,1.9347,1.9347,156198
1990-03-19,1.9209,1.9347,1.9060,1.9209,27828
1990-03-20,1.9209,1.9347,1.8922,1.9060,14424
1990-03-21,1.8922,1.8922,1.8636,1.8773,72498
1990-03-22,1.8498,1.8498,1.7913,1.8062,30552
1990-03-23,1.8221,1.8525,1.8221,1.8373,67224
1990-03-26,1.8956,1.9248,1.8956,1.9096,155526
1990-03-27,1.9248,1.9679,1.9248,1.9679,303252
1990-03-28,1.9540,1.9983,1.9540,1.9983,619074
1990-03-29,1.9831,1.9831,1.8956,1.9248,311226
1990-03-30,1.8665,1.8816,1.8221,1.8525,406998
1990-04-02,1.7930,1.8373,1.7930,1.8373,102378
1990-04-03,1.8525,1.8816,1.8525,1.8816,170802
1990-04-04,1.8525,1.8525,1.7790,1.8221,88452
1990-04-05,1.8525,1.8525,1.8373,1.8373,85050
1990-04-06,1.8525,1.8525,1.8221,1.8221,146700
1990-04-09,1.8816,1.8956,1.8665,1.8665,39726
1990-04-10,1.8665,1.8816,1.8665,1.8816,45324
1990-04-11,1.8956,1.9248,1.8956,1.9248,119028
1990-04-12,1.9248,1.9248,1.9096,1.9248,31224
1990-04-16,1.9096,1.9248,1.9096,1.9248,71826
1990-04-17,1.9248,1.9540,1.9248,1.9388,200178
1990-04-18,1.9679,1.9983,1.9679,1.9679,179976
1990-04-19,1.9388,1.9388,1.9388,1.9388,88800
1990-04-20,1.9248,1.9388,1.8525,1.8956,315828
1990-04-23,1.8665,1.8665,1.8081,1.8081,96948
1990-04-24,1.8081,1.8373,1.8081,1.8081,137352
1990-04-25,1.8221,1.8221,1.7790,1.7790,162150
1990-04-26,1.7930,1.7930,1.7498,1.7790,44478
1990-04-27,1.7638,1.7638,1.6763,1.6915,101526
1990-04-30,1.6763,1.7066,1.6623,1.6763,98478
1990-05-01,1.6915,1.7066,1.6915,1.6915,131076
1990-05-02,1.7206,1.7358,1.7206,1.7358,285426
1990-05-03,1.7358,1.7498,1.7358,1.7498,217998
1990-05-04,1.7790,1.7790,1.7638,1.7790,223626
1990-05-07,1.7790,1.8081,1.7790,1.8081,149748
1990-05-08,1.7930,1.8081,1.7930,1.7930,39198
1990-05-09,1.7930,1.7930,1.7790,1.7790,96426
1990-05-10,1.7930,1.7930,1.7930,1.7930,169800
1990-05-11,1.8221,1.8525,1.8221,1.8525,640974
1990-05-14,1.8525,1.8816,1.8373,1.8665,466602
1990-05-15,1.7790,1.8081,1.7638,1.7930,370824
1990-05-16,1.7930,1.8221,1.7930,1.8221,383400
1990-05-17,1.8221,1.8373,1.8221,1.8373,367950
1990-05-18,1.8221,1.8221,1.7930,1.7930,38526
1990-05-21,1.7930,1.8221,1.7930,1.8081,203748
1990-05-22,1.8221,1.8373,1.8081,1.8081,255528
1990-05-23,1.8081,1.8081,1.7930,1.8081,153474
1990-05-24,1.8081,1.8081,1.7930,1.8081,180324
1990-05-25,1.8081,1.8081,1.7930,1.8081,178278
1990-05-29,1.8081,1.8373,1.8081,1.8373,294252
1990-05-30,1.8081,1.8221,1.8081,1.8081,128526
1990-05-31,1.8081,1.8081,1.7930,1.8081,262500
1990-06-01,1.8081,1.8221,1.8081,1.8221,135150
1990-06-04,1.8081,1.8221,1.8081,1.8081,256224
1990-06-05,1.8081,1.8373,1.8081,1.8373,518376
1990-06-06,1.8373,1.8956,1.8373,1.8956,565602
1990-06-07,1.9248,1.9540,1.9248,1.9540,769176
1990-06-08,1.9388,2.0706,1.9388,2.0414,2362248
1990-06-11,2.0414,2.0846,2.0414,2.0554,285252
1990-06-12,2.0274,2.0414,2.0123,2.0414,462174
1990-06-13,2.0274,2.0414,2.0123,2.0414,639276
1990-06-14,2.0706,2.0706,2.0554,2.0706,253152
1990-06-15,2.0706,2.0846,2.0706,2.0706,32598
1990-06-18,2.0706,2.0706,2.0554,2.0706,208848
1990-06-19,2.0846,2.0846,2.0706,2.0706,193728
1990-06-20,2.0706,2.0706,2.0554,2.0554,157548
1990-06-21,2.0554,2.0706,2.0414,2.0706,74526
1990-06-22,2.0554,2.0706,2.0414,2.0414,56352
1990-06-25,2.0414,2.0706,2.0414,2.0706,150426
1990-06-26,2.0554,2.0706,2.0554,2.0554,49902
1990-06-27,2.0414,2.0706,2.0414,2.0706,138876
1990-06-28,2.0706,2.0846,2.0706,2.0846,333300
1990-06-29,2.0846,2.1289,2.0846,2.1289,73500
1990-07-02,2.1581,2.2164,2.1581,2.1733,597528
1990-07-03,2.2456,2.2456,2.2304,2.2456,230574
1990-07-05,2.3191,2.3191,2.2899,2.2899,269448
1990-07-06,2.3039,2.3191,2.2899,2.3191,183552
1990-07-09,2.3622,2.4357,2.3622,2.4357,403278
1990-07-10,2.4357,2.4357,2.3914,2.3914,216474
1990-07-11,2.4206,2.4497,2.4206,2.4497,280500
1990-07-12,2.4497,2.4789,2.4206,2.4649,215298
1990-07-13,2.4497,2.4497,2.4206,2.4206,295776
1990-07-16,2.4357,2.4357,2.4206,2.4357,170124
1990-07-17,2.4497,2.4649,2.4206,2.4497,227178
1990-07-18,2.4054,2.4054,2.3914,2.3914,265728
1990-07-19,2.3762,2.3914,2.3622,2.3914,242976
1990-07-20,2.3762,2.3914,2.3762,2.3762,30552
1990-07-23,2.3762,2.3762,2.2596,2.2899,208326
1990-07-24,2.3039,2.3331,2.3039,2.3331,154848
1990-07-25,2.3191,2.3191,2.3039,2.3191,15600
1990-07-26,2.2899,2.2899,2.2747,2.2747,409026
1990-07-27,2.2456,2.2596,2.2304,2.2456,94728
1990-07-30,2.2164,2.2456,2.2164,2.2456,185928
1990-07-31,2.2456,2.2747,2.2456,2.2456,105774
1990-08-01,2.2899,2.3191,2.2899,2.3039,144324
1990-08-02,2.3039,2.3039,2.2596,2.2596,195252
1990-08-03,2.2013,2.2013,2.0706,2.1289,196626
1990-08-06,2.0123,2.0414,1.9983,2.0274,93378
1990-08-07,2.1441,2.1581,2.0998,2.0998,740652
1990-08-08,2.1138,2.1581,2.1138,2.1581,434676
1990-08-09,2.1581,2.1873,2.1581,2.1873,107478
1990-08-10,2.1581,2.1733,2.1289,2.1441,127674
1990-08-13,2.1289,2.1873,2.1289,2.1873,143124
1990-08-14,2.1733,2.2304,2.1733,2.2304,170298
1990-08-15,2.2013,2.2304,2.2013,2.2304,286950
1990-08-16,2.2164,2.2164,2.1873,2.1873,59928
1990-08-17,2.1441,2.1581,2.0998,2.1289,454374
1990-08-20,2.0998,2.1138,2.0998,2.0998,161124
1990-08-21,2.0998,2.0998,2.0554,2.0846,419724
1990-08-22,2.0846,2.0846,2.0414,2.0414,164178
1990-08-23,1.9540,1.9983,1.9388,1.9983,309876
1990-08-24,2.0123,2.0123,1.9983,2.0123,296448
1990-08-27,2.0414,2.0706,2.0414,2.0706,375078
1990-08-28,2.1138,2.1441,2.1138,2.1441,364050
1990-08-29,2.1289,2.1581,2.1289,2.1441,69102
1990-08-30,2.1733,2.1873,2.1581,2.1581,45498
1990-08-31,2.1441,2.1733,2.1441,2.1733,19350
1990-09-04,2.0998,2.0998,2.0706,2.0846,103224
1990-09-05,2.0998,2.0998,2.0846,2.0846,42600
1990-09-06,2.1138,2.1289,2.1138,2.1138,81828
1990-09-07,2.0998,2.1138,2.0998,2.1138,32598
1990-09-10,2.1581,2.1581,2.1289,2.1289,81324
1990-09-11,2.1581,2.1581,2.1441,2.1581,74202
1990-09-12,2.1441,2.1873,2.1441,2.1873,76578
1990-09-13,2.1581,2.1581,2.1441,2.1441,15450
1990-09-14,2.1169,2.1323,2.0873,2.1169,84726
1990-09-17,2.0873,2.1169,2.0873,2.1027,141426
1990-09-18,2.1027,2.1169,2.1027,2.1169,64176
1990-09-19,2.1027,2.1027,2.0589,2.0731,73674
1990-09-20,2.0293,2.0293,1.9688,1.9688,43128
1990-09-21,1.7769,1.7911,1.7769,1.7911,316998
1990-09-24,1.7627,1.7627,1.6727,1.6881,35652
1990-09-25,1.6585,1.6585,1.6431,1.6585,240600
1990-09-26,1.5992,1.5992,1.5542,1.5542,214452
1990-09-27,1.5400,1.5400,1.4950,1.4950,259950
1990-09-28,1.4215,1.4215,1.3031,1.3327,875826
1990-10-01,1.2735,1.2889,1.2142,1.2889,1477074
1990-10-02,1.3765,1.4061,1.3185,1.3185,683778
1990-10-03,1.3185,1.3185,1.2889,1.2889,984828
1990-10-04,1.2889,1.2889,1.2889,1.2889,611274
1990-10-05,1.2285,1.2735,1.2142,1.2735,817398
1990-10-08,1.3185,1.3469,1.3185,1.3469,289998
1990-10-09,1.3031,1.3031,1.2581,1.2735,132252
1990-10-10,1.1988,1.1988,1.1704,1.1704,618576
1990-10-11,1.0958,1.0958,0.9477,0.9773,996024
1990-10-12,0.9773,1.0365,0.9773,1.0365,551676
1990-10-15,1.0223,1.0223,0.9477,0.9773,397998
1990-10-16,0.9773,0.9773,0.9619,0.9619,370152
1990-10-17,0.9477,0.9477,0.9323,0.9477,189648
1990-10-18,0.9477,1.0365,0.9477,1.0223,1150728
1990-10-19,1.0365,1.0508,1.0223,1.0365,268098
1990-10-22,1.0365,1.0365,1.0069,1.0069,211224
1990-10-23,1.0804,1.0804,1.0662,1.0804,622824
1990-10-24,1.0662,1.0804,1.0662,1.0804,541476
1990-10-25,1.0804,1.0804,1.0662,1.0662,188628
1990-10-26,1.0662,1.0662,1.0069,1.0223,124452
1990-10-29,1.0223,1.0223,0.9927,1.0069,276750
1990-10-30,0.9619,0.9619,0.8885,0.8885,513300
1990-10-31,0.9027,0.9181,0.8446,0.8446,467100
1990-11-01,0.7842,0.8292,0.7842,0.8292,185250
1990-11-02,0.8292,0.8446,0.8138,0.8446,186102
1990-11-05,1.1550,1.1550,1.0958,1.0958,984324
1990-11-06,1.0958,1.0958,1.0662,1.0662,432648
1990-11-07,1.0662,1.0662,1.0508,1.0508,612276
1990-11-08,1.0508,1.0804,1.0508,1.0804,177948
1990-11-09,1.0662,1.1100,1.0662,1.0958,256224
1990-11-12,1.0958,1.1988,1.0958,1.1988,367278
1990-11-13,1.1408,1.1408,1.0804,1.0958,277602
1990-11-14,1.0804,1.0804,1.0508,1.0662,419226
1990-11-15,1.0508,1.0662,1.0365,1.0508,199998
1990-11-16,1.0508,1.0508,1.0069,1.0069,458628
1990-11-19,1.0223,1.0662,1.0223,1.0662,207648
1990-11-20,1.1100,1.1704,1.1100,1.1550,516852
1990-11-21,1.1704,1.2439,1.1704,1.1988,477474
1990-11-23,1.2142,1.2142,1.1846,1.1988,35826
1990-11-26,1.1846,1.2142,1.1550,1.1988,284400
1990-11-27,1.2142,1.3327,1.2142,1.3327,237024
1990-11-28,1.3327,1.3327,1.2889,1.2889,148578
1990-11-29,1.2439,1.2581,1.2142,1.2285,171474
1990-11-30,1.1550,1.1988,1.1550,1.1846,209700
1990-12-03,1.1550,1.1846,1.1550,1.1846,525852
1990-12-04,1.1254,1.1254,1.1100,1.1254,320400
1990-12-05,1.1100,1.1100,1.0958,1.1100,136848
1990-12-06,1.1550,1.1704,1.0958,1.1254,162474
1990-12-07,1.1408,1.1408,1.1254,1.1408,119526
1990-12-10,1.1254,1.1408,1.1254,1.1254,94224
1990-12-11,1.1100,1.1100,1.0662,1.0804,206976
1990-12-12,1.0662,1.0958,1.0662,1.0958,404628
1990-12-13,1.0958,1.1408,1.0958,1.1254,255528
1990-12-14,1.1100,1.1100,1.0958,1.0958,26652
1990-12-17,1.0804,1.0804,1.0662,1.0662,33774
1990-12-18,1.0223,1.0508,1.0223,1.0508,248928
1990-12-19,1.0069,1.0069,0.9927,0.9927,74352
1990-12-20,0.8292,0.9181,0.8292,0.8885,944250
1990-12-21,0.9181,0.9323,0.8885,0.8885,465750
1990-12-24,0.8885,0.8885,0.8588,0.8588,84552
1990-12-26,0.8742,0.9181,0.8588,0.9027,303078
1990-12-27,0.9027,0.9181,0.9027,0.9027,102024
1990-12-28,0.9027,0.9027,0.9027,0.9027,37848
1990-12-31,0.9027,0.9323,0.9027,0.9323,111024
1991-01-02,0.9477,0.9619,0.9477,0.9619,321750
1991-01-03,0.9477,0.9477,0.9323,0.9323,62652
1991-01-04,0.9323,0.9323,0.9181,0.9323,264024
1991-01-07,0.8885,0.9027,0.8588,0.8885,539778
1991-01-08,0.8885,0.9181,0.8885,0.9181,304776
1991-01-09,0.9323,0.9477,0.8885,0.9027,273528
1991-01-10,0.9181,0.9323,0.9181,0.9323,179802
1991-01-11,0.9027,0.9027,0.7404,0.8742,412248
1991-01-14,0.7996,0.8138,0.7842,0.8138,168600
1991-01-15,0.7262,0.7404,0.7262,0.7404,639978
1991-01-16,0.6361,0.6966,0.6361,0.6658,744048
1991-01-17,0.7996,0.8446,0.7842,0.8138,954276
1991-01-18,0.8138,0.8742,0.8138,0.8588,378648
1991-01-21,0.8885,0.9027,0.8742,0.8742,167748
1991-01-22,0.8885,0.8885,0.8446,0.8588,236178
1991-01-23,0.8446,0.8446,0.8292,0.8292,171474
1991-01-24,0.8742,0.9323,0.8742,0.9323,520248
1991-01-25,0.9323,0.9323,0.9323,0.9323,336702
1991-01-28,0.9323,0.9477,0.9181,0.9323,123774
1991-01-29,0.9477,0.9773,0.9477,0.9773,253326
1991-01-30,0.9773,1.1100,0.9773,1.0958,557952
1991-01-31,1.0804,1.1408,1.0804,1.1408,495798
1991-02-01,1.1408,1.1408,1.0958,1.1254,777324
1991-02-04,1.1550,1.3185,1.1550,1.3031,1172628
1991-02-05,1.3031,1.3031,1.2735,1.2735,658476
1991-02-06,1.2142,1.2285,1.1846,1.2285,558978
1991-02-07,1.2142,1.2142,1.1550,1.1550,234474
1991-02-08,1.1100,1.1704,1.1100,1.1704,438402
1991-02-11,1.2439,1.3623,1.2285,1.3623,1622076
1991-02-12,1.3327,1.3623,1.3185,1.3469,909276
1991-02-13,1.3327,1.3919,1.3327,1.3765,630798
1991-02-14,1.4808,1.4950,1.4369,1.4512,1109976
1991-02-15,1.4666,1.4666,1.4061,1.4061,383226
1991-02-19,1.4215,1.4666,1.3919,1.4666,1343952
1991-02-20,1.4666,1.4666,1.4215,1.4215,963948
1991-02-21,1.4369,1.4512,1.4215,1.4369,222924
1991-02-22,1.4512,1.4666,1.4512,1.4512,375426
1991-02-25,1.5696,1.6146,1.5696,1.5696,365400
1991-02-26,1.5400,1.5696,1.5246,1.5542,455898
1991-02-27,1.5400,1.5542,1.5246,1.5542,737100
1991-02-28,1.5542,1.5850,1.5542,1.5696,648798
1991-03-01,1.5400,1.5542,1.5246,1.5400,308676
1991-03-04,1.5246,1.5542,1.5246,1.5400,636900
1991-03-05,1.5246,1.6585,1.5246,1.6289,1130850
1991-03-06,1.6727,1.7177,1.6727,1.6881,908928
1991-03-07,1.6585,1.6727,1.6585,1.6585,645726
1991-03-08,1.6727,1.7473,1.6727,1.7331,616350
1991-03-11,1.7023,1.7177,1.7023,1.7023,211398
1991-03-12,1.6881,1.7023,1.6727,1.6881,382374
1991-03-13,1.6431,1.6585,1.6146,1.6431,520074
1991-03-14,1.5696,1.5992,1.5696,1.5850,700074
1991-03-15,1.5542,1.5850,1.5542,1.5542,304602
1991-03-18,1.5542,1.5542,1.5400,1.5542,539448
1991-03-19,1.5246,1.5246,1.4950,1.4950,224976
1991-03-20,1.4950,1.5104,1.4950,1.5104,241776
1991-03-21,1.5400,1.5542,1.5246,1.5400,243300
1991-03-22,1.4950,1.5246,1.4808,1.5104,276252
1991-03-25,1.4512,1.4666,1.4369,1.4512,189474
1991-03-26,1.4369,1.4808,1.4369,1.4666,467778
1991-03-27,1.4808,1.5992,1.4808,1.5542,1345824
1991-03-28,1.5850,1.6431,1.5850,1.6289,83028
1991-04-01,1.6431,1.6727,1.6431,1.6585,245700
1991-04-02,1.6431,1.6727,1.6431,1.6585,393750
1991-04-03,1.6727,1.7023,1.6585,1.6881,573750
1991-04-04,1.6881,1.7331,1.6881,1.7177,535374
1991-04-05,1.7177,1.7177,1.6881,1.6881,207150
1991-04-08,1.6585,1.6585,1.6289,1.6585,211050
1991-04-09,1.7023,1.7177,1.6881,1.6881,172674
1991-04-10,1.7023,1.7023,1.7023,1.7023,172176
1991-04-11,1.7023,1.7331,1.7023,1.7331,101352
1991-04-12,1.7331,1.7331,1.7177,1.7177,9678
1991-04-15,1.6431,1.6585,1.6289,1.6585,153648
1991-04-16,1.6431,1.7177,1.6431,1.7023,374400
1991-04-17,1.7023,1.7331,1.6727,1.6727,392052
1991-04-18,1.6881,1.7331,1.6881,1.7177,92700
1991-04-19,1.7177,1.7177,1.6881,1.7023,112224
1991-04-22,1.7023,1.7473,1.7023,1.7473,529926
1991-04-23,1.7473,1.7769,1.7473,1.7769,150774
1991-04-24,1.7769,1.8362,1.7627,1.8208,256548
1991-04-25,1.8208,1.8208,1.8065,1.8065,269448
1991-04-26,1.8362,1.8504,1.8208,1.8362,439098
1991-04-29,1.8362,1.8362,1.8208,1.8208,312750
1991-04-30,1.7627,1.7769,1.7331,1.7473,366576
1991-05-01,1.7331,1.7473,1.7331,1.7473,106950
1991-05-02,1.7331,1.7473,1.7331,1.7331,355200
1991-05-03,1.7177,1.7331,1.6881,1.7023,206478
1991-05-06,1.7023,1.7023,1.6727,1.6881,58902
1991-05-07,1.6881,1.7177,1.6881,1.6881,50748
1991-05-08,1.7023,1.7023,1.7023,1.7023,154326
1991-05-09,1.7023,1.7177,1.6881,1.7177,107124
1991-05-10,1.7177,1.7177,1.6881,1.7023,245526
1991-05-13,1.6727,1.6727,1.6289,1.6289,75552
1991-05-14,1.5992,1.5992,1.5542,1.5696,77748
1991-05-15,1.5542,1.5542,1.4950,1.5104,173874
1991-05-16,1.5542,1.5696,1.5542,1.5696,105600
1991-05-17,1.5542,1.5696,1.5542,1.5542,28002
1991-05-20,1.5400,1.5400,1.5400,1.5400,68574
1991-05-21,1.5104,1.5400,1.5104,1.5246,133278
1991-05-22,1.4950,1.5104,1.4808,1.4808,291024
1991-05-23,1.4666,1.4950,1.4512,1.4666,457950
1991-05-24,1.4808,1.5542,1.4808,1.5400,600048
1991-05-28,1.5696,1.5992,1.5696,1.5992,204078
1991-05-29,1.5992,1.6585,1.5992,1.6146,188298
1991-05-30,1.5992,1.6431,1.5992,1.6289,393924
1991-05-31,1.6585,1.7023,1.6585,1.6881,207324
1991-06-03,1.7177,1.7331,1.7177,1.7177,117324
1991-06-04,1.6881,1.7023,1.6727,1.7023,211728
1991-06-05,1.6727,1.6727,1.6585,1.6585,28176
1991-06-06,1.6431,1.6431,1.6289,1.6289,138378
1991-06-07,1.5696,1.5696,1.5542,1.5696,151800
1991-06-10,1.5400,1.5400,1.5246,1.5400,63150
1991-06-11,1.5246,1.5246,1.4950,1.5104,353676
1991-06-12,1.4950,1.5400,1.4950,1.5400,305976
1991-06-13,1.4950,1.4950,1.4512,1.4512,148050
1991-06-14,1.4512,1.4950,1.4512,1.4808,219702
1991-06-17,1.4950,1.5246,1.4950,1.5246,122748
1991-06-18,1.5246,1.5542,1.5246,1.5542,98802
1991-06-19,1.5400,1.5400,1.5246,1.5400,253848
1991-06-20,1.5246,1.5400,1.5246,1.5246,152802
1991-06-21,1.5246,1.5246,1.4950,1.4950,222774
1991-06-24,1.4808,1.4808,1.3919,1.3919,310050
1991-06-25,1.4369,1.4369,1.4061,1.4061,542328
1991-06-26,1.3919,1.4061,1.3919,1.3919,269298
1991-06-27,1.3919,1.3919,1.3327,1.3469,296448
1991-06-28,1.3031,1.3031,1.2735,1.2889,214452
1991-07-01,1.3469,1.3469,1.3327,1.3469,334500
1991-07-02,1.3469,1.3469,1.3327,1.3469,377274
1991-07-03,1.3469,1.3469,1.3327,1.3469,142452
1991-07-05,1.3623,1.3765,1.3623,1.3623,165198
1991-07-08,1.3327,1.3919,1.3327,1.3919,83874
1991-07-09,1.3919,1.3919,1.3765,1.3765,130050
1991-07-10,1.3919,1.4061,1.3919,1.3919,40224
1991-07-11,1.4061,1.4061,1.3919,1.3919,33102
1991-07-12,1.3919,1.4061,1.3919,1.4061,117150
1991-07-15,1.4512,1.4666,1.4512,1.4666,312600
1991-07-16,1.4808,1.4808,1.4666,1.4666,129726
1991-07-17,1.4808,1.4950,1.4808,1.4808,124098
1991-07-18,1.4808,1.5104,1.4666,1.5104,141948
1991-07-19,1.4950,1.5246,1.4950,1.5104,51426
1991-07-22,1.5104,1.5104,1.4950,1.5104,32076
1991-07-23,1.5104,1.5246,1.5104,1.5246,267750
1991-07-24,1.5104,1.5104,1.4950,1.5104,37002
1991-07-25,1.4808,1.5104,1.4808,1.5104,71652
1991-07-26,1.4950,1.4950,1.4808,1.4808,53976
1991-07-29,1.4950,1.5104,1.4808,1.5104,74700
1991-07-30,1.5104,1.5246,1.5104,1.5104,37002
1991-07-31,1.4950,1.5104,1.4808,1.4808,17652
1991-08-01,1.5104,1.5104,1.4950,1.4950,32928
1991-08-02,1.5246,1.5246,1.4950,1.4950,127500
1991-08-05,1.5104,1.5104,1.4808,1.4808,83202
1991-08-06,1.5104,1.5400,1.5104,1.5400,427548
1991-08-07,1.5992,1.6431,1.5850,1.6289,506676
1991-08-08,1.6289,1.7023,1.6289,1.6585,881598
1991-08-09,1.7177,1.8065,1.7177,1.8065,432474
1991-08-12,1.7627,1.7769,1.7627,1.7627,409200
1991-08-13,1.7331,1.7627,1.6881,1.7473,503274
1991-08-14,1.7177,1.7473,1.7177,1.7473,737100
1991-08-15,1.7473,1.7627,1.7177,1.7331,542328
1991-08-16,1.7331,1.7331,1.7023,1.7023,221400
1991-08-19,1.5259,1.6178,1.5259,1.6178,495798
1991-08-20,1.6626,1.6928,1.6481,1.6928,402252
1991-08-21,1.7835,1.8137,1.7690,1.8137,466248
1991-08-22,1.7992,1.7992,1.7835,1.7835,193224
1991-08-23,1.7533,1.7690,1.7533,1.7533,253998
1991-08-26,1.7533,1.7533,1.7375,1.7533,166728
1991-08-27,1.7533,1.7835,1.7533,1.7690,469152
1991-08-28,1.7992,1.8439,1.7992,1.8439,319902
1991-08-29,1.8585,1.8742,1.8439,1.8585,111876
1991-08-30,1.8742,1.8742,1.8585,1.8742,26124
